element_group	superfamily	lineage	structural_status	element_length_bp	ltr_length_bp	ltr1_length_bp	ltr2_length_bp
LTR_retrotransposon	Copia	Angela	complete	9439	1795		
LTR_retrotransposon	Copia	Angela	complete	9862	1751		
LTR_retrotransposon	Copia	Angela	complete	9897	1772		
LTR_retrotransposon	Copia	Angela	complete	9400	1781		
LTR_retrotransposon	Copia	Angela	complete	9865	1751		
LTR_retrotransposon	Copia	Angela	complete	9450	1813		
LTR_retrotransposon	Copia	Angela	complete	9922	1780		
LTR_retrotransposon	Copia	Angela	complete	9920	1780		
LTR_retrotransposon	Copia	Angela	complete	9430	1796		
LTR_retrotransposon	Copia	Angela	complete	9866	1778		
LTR_retrotransposon	Copia	Angela	complete	9916	1778		
LTR_retrotransposon	Copia	Angela	complete	9943	1815		
LTR_retrotransposon	Copia	Angela	complete	9436	1797		
LTR_retrotransposon	Copia	Angela	complete	9910	1778		
LTR_retrotransposon	Copia	Angela	complete	9910	1778		
LTR_retrotransposon	Copia	Angela	complete	9371	1796		
LTR_retrotransposon	Copia	Angela	complete	9888	1780		
LTR_retrotransposon	Copia	Angela	complete	9908	1773		
LTR_retrotransposon	Copia	Angela	complete	9433	1796		
LTR_retrotransposon	Copia	Angela	complete	9907	1776		
LTR_retrotransposon	Copia	Angela	complete	9834	1773		
LTR_retrotransposon	Copia	Angela	complete	9862	1751		
LTR_retrotransposon	Copia	Angela	complete	9418	1789		
LTR_retrotransposon	Copia	Angela	complete	9496	1856		
LTR_retrotransposon	Copia	Angela	complete	9521	1849		
LTR_retrotransposon	Copia	Angela	complete	9465	1825		
LTR_retrotransposon	Copia	Angela	complete	9420	1794		
LTR_retrotransposon	Copia	Angela	complete	9522	1854		
LTR_retrotransposon	Copia	Angela	complete	9429	1771		
LTR_retrotransposon	Copia	Angela	complete	9538	1871		
LTR_retrotransposon	Copia	Angela	complete	9505	1841		
LTR_retrotransposon	Copia	Angela	complete	9417	1787		
LTR_retrotransposon	Copia	Angela	complete	9414	1792		
LTR_retrotransposon	Copia	Angela	complete	9420	1799		
LTR_retrotransposon	Copia	Angela	complete	9418	1788		
LTR_retrotransposon	Copia	Angela	complete	9427	1790		
LTR_retrotransposon	Copia	Angela	complete	9414	1787		
LTR_retrotransposon	Copia	Angela	complete	9418	1788		
LTR_retrotransposon	Copia	Angela	complete	9430	1799		
LTR_retrotransposon	Copia	Angela	complete	9419	1789		
LTR_retrotransposon	Copia	Angela	complete	9466	1795		
LTR_retrotransposon	Copia	Angela	complete	9419	1791		
LTR_retrotransposon	Copia	Angela	complete	9255	1829		
LTR_retrotransposon	Copia	Angela	complete	9526	1853		
LTR_retrotransposon	Copia	Angela	complete	10207	1817		
LTR_retrotransposon	Copia	Angela	complete	10020	1737		
LTR_retrotransposon	Copia	Angela	complete	9645	1737		
LTR_retrotransposon	Copia	Angela	complete	8987	1780		
LTR_retrotransposon	Copia	Angela	complete	8995	1782		
LTR_retrotransposon	Copia	Angela	complete	8991	1782		
LTR_retrotransposon	Copia	Angela	complete	8994	1783		
LTR_retrotransposon	Copia	Angela	complete	8995	1784		
LTR_retrotransposon	Copia	Angela	complete	8996	1782		
LTR_retrotransposon	Copia	Angela	complete	8989	1783		
LTR_retrotransposon	Copia	Angela	complete	8993	1783		
LTR_retrotransposon	Copia	Angela	complete	8992	1784		
LTR_retrotransposon	Copia	Angela	complete	8998	1784		
LTR_retrotransposon	Copia	Angela	complete	9002	1785		
LTR_retrotransposon	Copia	Angela	complete	8997	1786		
LTR_retrotransposon	Copia	Angela	complete	9000	1787		
LTR_retrotransposon	Copia	Angela	complete	9007	1790		
LTR_retrotransposon	Copia	Angela	complete	9002	1791		
LTR_retrotransposon	Copia	Angela	complete	8729	1521		
LTR_retrotransposon	Copia	Angela	complete	8993	1782		
LTR_retrotransposon	Copia	Bianca	complete	6028	267		
LTR_retrotransposon	Copia	Bianca	complete	6053	272		
LTR_retrotransposon	Copia	Bianca	complete	6044	272		
LTR_retrotransposon	Copia	Bianca	complete	5931	272		
LTR_retrotransposon	Copia	Bianca	complete	6016	272		
LTR_retrotransposon	Copia	Bianca	complete	6067	272		
LTR_retrotransposon	Copia	Bianca	complete	6033	272		
LTR_retrotransposon	Copia	Bianca	complete	6025	272		
LTR_retrotransposon	Copia	Bianca	complete	6040	272		
LTR_retrotransposon	Copia	Bianca	complete	6037	273		
LTR_retrotransposon	Copia	Bianca	complete	6459	310		
LTR_retrotransposon	Copia	Bianca	complete	6114	310		
LTR_retrotransposon	Copia	Bianca	complete	5822	247		
LTR_retrotransposon	Copia	Bianca	complete	5846	247		
LTR_retrotransposon	Copia	Bianca	complete	5810	222		
LTR_retrotransposon	Copia	Bianca	complete	5848	247		
LTR_retrotransposon	Copia	Bianca	complete	5850	247		
LTR_retrotransposon	Copia	Bianca	complete	5849	247		
LTR_retrotransposon	Copia	Bianca	complete	5337	246		
LTR_retrotransposon	Copia	Bianca	complete	5850	247		
LTR_retrotransposon	Copia	Bianca	complete	5851	247		
LTR_retrotransposon	Copia	Bianca	complete	5852	247		
LTR_retrotransposon	Copia	Bianca	complete	5796	245		
LTR_retrotransposon	Copia	Bianca	complete	5837	247		
LTR_retrotransposon	Copia	Bianca	complete	5828	247		
LTR_retrotransposon	Copia	Bianca	complete	5844	247		
LTR_retrotransposon	Copia	Bianca	complete	5855	247		
LTR_retrotransposon	Copia	Bianca	complete	5851	247		
LTR_retrotransposon	Copia	Bianca	complete	5851	247		
LTR_retrotransposon	Copia	Bianca	complete	5860	260		
LTR_retrotransposon	Copia	Bianca	complete	5454	232		
LTR_retrotransposon	Copia	Bianca	complete	6028	263		
LTR_retrotransposon	Copia	Bianca	complete	6008	261		
LTR_retrotransposon	Copia	Bianca	complete	6026	261		
LTR_retrotransposon	Copia	Bianca	complete	6027	262		
LTR_retrotransposon	Copia	Bianca	complete	5956	247		
LTR_retrotransposon	Copia	Bianca	complete	6125	334		
LTR_retrotransposon	Copia	Bianca	complete	6125	334		
LTR_retrotransposon	Copia	Bianca	complete	5989	247		
LTR_retrotransposon	Copia	Bianca	complete	6031	262		
LTR_retrotransposon	Copia	Bianca	complete	6015	261		
LTR_retrotransposon	Copia	Bianca	complete	6040	261		
LTR_retrotransposon	Copia	Bianca	complete	6008	261		
LTR_retrotransposon	Copia	Bianca	complete	6008	261		
LTR_retrotransposon	Copia	Bianca	complete	5661	242		
LTR_retrotransposon	Copia	Bianca	complete	6277	276		
LTR_retrotransposon	Copia	Bianca	complete	6187	276		
LTR_retrotransposon	Copia	Bianca	complete	6208	276		
LTR_retrotransposon	Copia	Bianca	complete	6249	278		
LTR_retrotransposon	Copia	Bianca	complete	5755	260		
LTR_retrotransposon	Copia	Bianca	complete	5743	263		
LTR_retrotransposon	Copia	Bianca	complete	6755	276		
LTR_retrotransposon	Copia	Bianca	complete	5865	256		
LTR_retrotransposon	Copia	Bianca	complete	5822	247		
LTR_retrotransposon	Copia	Bianca	complete	5863	256		
LTR_retrotransposon	Copia	Bianca	complete	5843	256		
LTR_retrotransposon	Copia	Bianca	complete	5873	247		
LTR_retrotransposon	Copia	Bianca	complete	5887	218		
LTR_retrotransposon	Copia	Bianca	complete	6145	214		
LTR_retrotransposon	Copia	Bianca	complete	6153	214		
LTR_retrotransposon	Copia	Bianca	complete	6150	214		
LTR_retrotransposon	Copia	Bianca	complete	6126	215		
LTR_retrotransposon	Copia	Bianca	complete	6213	215		
LTR_retrotransposon	Copia	Bianca	complete	5709	214		
LTR_retrotransposon	Copia	Bianca	complete	6173	215		
LTR_retrotransposon	Copia	Bianca	complete	6059	215		
LTR_retrotransposon	Copia	Bianca	complete	6186	214		
LTR_retrotransposon	Copia	Bianca	complete	6180	215		
LTR_retrotransposon	Copia	Bianca	complete	5561	238		
LTR_retrotransposon	Copia	Bianca	complete	5911	222		
LTR_retrotransposon	Copia	Bianca	complete	5535	282		
LTR_retrotransposon	Copia	Bianca	complete	5703	214		
LTR_retrotransposon	Copia	Bianca	complete	5988	282		
LTR_retrotransposon	Copia	Bianca	complete	6002	276		
LTR_retrotransposon	Copia	Bianca	complete	6090	215		
LTR_retrotransposon	Copia	Bianca	complete	6204	243		
LTR_retrotransposon	Copia	Bianca	complete	5990	215		
LTR_retrotransposon	Copia	Bianca	complete	5952	213		
LTR_retrotransposon	Copia	Bianca	complete	6014	215		
LTR_retrotransposon	Copia	Bianca	complete	5853	216		
LTR_retrotransposon	Copia	Bianca	complete	6108	217		
LTR_retrotransposon	Copia	Bianca	complete	6089	215		
LTR_retrotransposon	Copia	Bianca	complete	5954	215		
LTR_retrotransposon	Copia	Bianca	complete	6197	240		
LTR_retrotransposon	Copia	Bianca	complete	5857	269		
LTR_retrotransposon	Copia	Bianca	complete	5833	238		
LTR_retrotransposon	Copia	Bianca	complete	5792	223		
LTR_retrotransposon	Copia	Bianca	complete	5817	238		
LTR_retrotransposon	Copia	Bianca	complete	5792	223		
LTR_retrotransposon	Copia	Ikeros	complete	6394	668		
LTR_retrotransposon	Copia	Ikeros	complete	7459	634		
LTR_retrotransposon	Copia	Ikeros	complete	6173	399		
LTR_retrotransposon	Copia	Ikeros	complete	7446	642		
LTR_retrotransposon	Copia	Ikeros	complete	6423	604		
LTR_retrotransposon	Copia	Ikeros	complete	7463	637		
LTR_retrotransposon	Copia	Ikeros	complete	5583	404		
LTR_retrotransposon	Copia	Ikeros	complete	6827	398		
LTR_retrotransposon	Copia	Ikeros	complete	6828	489		
LTR_retrotransposon	Copia	Ikeros	complete	7269	665		
LTR_retrotransposon	Copia	Ikeros	complete	7282	666		
LTR_retrotransposon	Copia	Ikeros	complete	6502	535		
LTR_retrotransposon	Copia	Ikeros	complete	6204	438		
LTR_retrotransposon	Copia	Ikeros	complete	6306	442		
LTR_retrotransposon	Copia	Ikeros	complete	6290	442		
LTR_retrotransposon	Copia	Ikeros	complete	6273	426		
LTR_retrotransposon	Copia	Ikeros	complete	6241	426		
LTR_retrotransposon	Copia	Ikeros	complete	6672	397		
LTR_retrotransposon	Copia	Ikeros	complete	6609	611		
LTR_retrotransposon	Copia	Ikeros	complete	6351	395		
LTR_retrotransposon	Copia	Ikeros	complete	7827	761		
LTR_retrotransposon	Copia	Ikeros	complete	6415	679		
LTR_retrotransposon	Copia	Ikeros	complete	6167	443		
LTR_retrotransposon	Copia	Ikeros	complete	6855	394		
LTR_retrotransposon	Copia	Ikeros	complete	5639	442		
LTR_retrotransposon	Copia	Ikeros	complete	7494	500		
LTR_retrotransposon	Copia	Ikeros	complete	7869	768		
LTR_retrotransposon	Copia	Ikeros	complete	7895	772		
LTR_retrotransposon	Copia	Ikeros	complete	7713	770		
LTR_retrotransposon	Copia	Ikeros	complete	7740	700		
LTR_retrotransposon	Copia	Ikeros	complete	6352	413		
LTR_retrotransposon	Copia	Ikeros	complete	7540	480		
LTR_retrotransposon	Copia	Ikeros	complete	7661	691		
LTR_retrotransposon	Copia	Ikeros	complete	7657	684		
LTR_retrotransposon	Copia	Ikeros	complete	6439	408		
LTR_retrotransposon	Copia	Ikeros	complete	7897	772		
LTR_retrotransposon	Copia	Ikeros	complete	7887	771		
LTR_retrotransposon	Copia	Ikeros	complete	7642	691		
LTR_retrotransposon	Copia	Ikeros	complete	6618	625		
LTR_retrotransposon	Copia	Ikeros	complete	7633	664		
LTR_retrotransposon	Copia	Ikeros	complete	7575	666		
LTR_retrotransposon	Copia	Ikeros	complete	7652	544		
LTR_retrotransposon	Copia	Ikeros	complete	7704	691		
LTR_retrotransposon	Copia	Ikeros	complete	7652	543		
LTR_retrotransposon	Copia	Ikeros	complete	7584	670		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7568	500		
LTR_retrotransposon	Copia	Ikeros	complete	7653	691		
LTR_retrotransposon	Copia	Ikeros	complete	7666	691		
LTR_retrotransposon	Copia	Ikeros	complete	7811	772		
LTR_retrotransposon	Copia	Ikeros	complete	6598	511		
LTR_retrotransposon	Copia	Ikeros	complete	6618	625		
LTR_retrotransposon	Copia	Ikeros	complete	7641	691		
LTR_retrotransposon	Copia	Ikeros	complete	7808	770		
LTR_retrotransposon	Copia	Ikeros	complete	7825	761		
LTR_retrotransposon	Copia	Ikeros	complete	6618	625		
LTR_retrotransposon	Copia	Ikeros	complete	6326	408		
LTR_retrotransposon	Copia	Ikeros	complete	7625	566		
LTR_retrotransposon	Copia	Ikeros	complete	6180	385		
LTR_retrotransposon	Copia	Ikeros	complete	7886	772		
LTR_retrotransposon	Copia	Ikeros	complete	6614	624		
LTR_retrotransposon	Copia	Ikeros	complete	6438	500		
LTR_retrotransposon	Copia	Ikeros	complete	6440	408		
LTR_retrotransposon	Copia	Ikeros	complete	7657	691		
LTR_retrotransposon	Copia	Ikeros	complete	7947	761		
LTR_retrotransposon	Copia	Ikeros	complete	8462	564		
LTR_retrotransposon	Copia	Ikeros	complete	7562	499		
LTR_retrotransposon	Copia	Ikeros	complete	7974	771		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	6336	447		
LTR_retrotransposon	Copia	Ikeros	complete	6497	410		
LTR_retrotransposon	Copia	Ikeros	complete	7872	771		
LTR_retrotransposon	Copia	Ikeros	complete	7515	558		
LTR_retrotransposon	Copia	Ikeros	complete	7889	771		
LTR_retrotransposon	Copia	Ikeros	complete	6936	537		
LTR_retrotransposon	Copia	Ikeros	complete	8105	771		
LTR_retrotransposon	Copia	Ikeros	complete	7909	771		
LTR_retrotransposon	Copia	Ikeros	complete	7889	772		
LTR_retrotransposon	Copia	Ikeros	complete	6330	405		
LTR_retrotransposon	Copia	Ikeros	complete	6456	417		
LTR_retrotransposon	Copia	Ikeros	complete	7681	693		
LTR_retrotransposon	Copia	Ikeros	complete	6565	413		
LTR_retrotransposon	Copia	Ikeros	complete	7622	667		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7891	772		
LTR_retrotransposon	Copia	Ikeros	complete	7663	691		
LTR_retrotransposon	Copia	Ikeros	complete	7847	771		
LTR_retrotransposon	Copia	Ikeros	complete	7643	691		
LTR_retrotransposon	Copia	Ikeros	complete	7645	692		
LTR_retrotransposon	Copia	Ikeros	complete	7642	691		
LTR_retrotransposon	Copia	Ikeros	complete	7662	691		
LTR_retrotransposon	Copia	Ikeros	complete	7853	771		
LTR_retrotransposon	Copia	Ikeros	complete	6392	412		
LTR_retrotransposon	Copia	Ikeros	complete	6403	411		
LTR_retrotransposon	Copia	Ikeros	complete	6346	412		
LTR_retrotransposon	Copia	Ikeros	complete	6770	625		
LTR_retrotransposon	Copia	Ikeros	complete	7489	666		
LTR_retrotransposon	Copia	Ikeros	complete	7456	484		
LTR_retrotransposon	Copia	Ikeros	complete	6694	769		
LTR_retrotransposon	Copia	Ikeros	complete	7825	771		
LTR_retrotransposon	Copia	Ikeros	complete	7475	500		
LTR_retrotransposon	Copia	Ikeros	complete	7663	691		
LTR_retrotransposon	Copia	Ikeros	complete	6346	412		
LTR_retrotransposon	Copia	Ikeros	complete	7908	770		
LTR_retrotransposon	Copia	Ikeros	complete	7854	762		
LTR_retrotransposon	Copia	Ikeros	complete	7912	771		
LTR_retrotransposon	Copia	Ikeros	complete	7627	691		
LTR_retrotransposon	Copia	Ikeros	complete	7663	691		
LTR_retrotransposon	Copia	Ikeros	complete	6338	380		
LTR_retrotransposon	Copia	Ikeros	complete	7684	670		
LTR_retrotransposon	Copia	Ikeros	complete	7889	770		
LTR_retrotransposon	Copia	Ikeros	complete	6312	385		
LTR_retrotransposon	Copia	Ikeros	complete	7915	771		
LTR_retrotransposon	Copia	Ikeros	complete	7663	691		
LTR_retrotransposon	Copia	Ikeros	complete	8503	762		
LTR_retrotransposon	Copia	Ikeros	complete	8080	543		
LTR_retrotransposon	Copia	Ikeros	complete	7393	471		
LTR_retrotransposon	Copia	Ikeros	complete	6750	766		
LTR_retrotransposon	Copia	Ikeros	complete	7891	771		
LTR_retrotransposon	Copia	Ikeros	complete	6782	536		
LTR_retrotransposon	Copia	Ikeros	complete	7837	761		
LTR_retrotransposon	Copia	Ikeros	complete	7684	691		
LTR_retrotransposon	Copia	Ikeros	complete	7531	480		
LTR_retrotransposon	Copia	Ikeros	complete	6337	426		
LTR_retrotransposon	Copia	Ikeros	complete	6200	385		
LTR_retrotransposon	Copia	Ikeros	complete	6376	404		
LTR_retrotransposon	Copia	Ikeros	complete	6463	411		
LTR_retrotransposon	Copia	Ikeros	complete	6356	518		
LTR_retrotransposon	Copia	Ikeros	complete	6467	413		
LTR_retrotransposon	Copia	Ikeros	complete	6588	625		
LTR_retrotransposon	Copia	Ikeros	complete	7324	760		
LTR_retrotransposon	Copia	Ikeros	complete	7635	691		
LTR_retrotransposon	Copia	Ikeros	complete	6610	552		
LTR_retrotransposon	Copia	Ikeros	complete	6527	622		
LTR_retrotransposon	Copia	Ikeros	complete	7551	500		
LTR_retrotransposon	Copia	Ikeros	complete	7615	666		
LTR_retrotransposon	Copia	Ikeros	complete	6739	736		
LTR_retrotransposon	Copia	Ikeros	complete	7855	749		
LTR_retrotransposon	Copia	Ikeros	complete	7868	771		
LTR_retrotransposon	Copia	Ikeros	complete	7650	543		
LTR_retrotransposon	Copia	Ikeros	complete	7665	692		
LTR_retrotransposon	Copia	Ikeros	complete	6738	801		
LTR_retrotransposon	Copia	Ikeros	complete	7650	543		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	6598	605		
LTR_retrotransposon	Copia	Ikeros	complete	6468	411		
LTR_retrotransposon	Copia	Ikeros	complete	7889	771		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7292	737		
LTR_retrotransposon	Copia	Ikeros	complete	7642	692		
LTR_retrotransposon	Copia	Ikeros	complete	7825	762		
LTR_retrotransposon	Copia	Ikeros	complete	7832	772		
LTR_retrotransposon	Copia	Ikeros	complete	6348	596		
LTR_retrotransposon	Copia	Ikeros	complete	7806	771		
LTR_retrotransposon	Copia	Ikeros	complete	7828	771		
LTR_retrotransposon	Copia	Ikeros	complete	7865	771		
LTR_retrotransposon	Copia	Ikeros	complete	7886	770		
LTR_retrotransposon	Copia	Ikeros	complete	7572	691		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7777	761		
LTR_retrotransposon	Copia	Ikeros	complete	7619	666		
LTR_retrotransposon	Copia	Ikeros	complete	7847	770		
LTR_retrotransposon	Copia	Ikeros	complete	7904	771		
LTR_retrotransposon	Copia	Ikeros	complete	6432	411		
LTR_retrotransposon	Copia	Ikeros	complete	6304	460		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7690	693		
LTR_retrotransposon	Copia	Ikeros	complete	7658	691		
LTR_retrotransposon	Copia	Ikeros	complete	7851	772		
LTR_retrotransposon	Copia	Ikeros	complete	7629	691		
LTR_retrotransposon	Copia	Ikeros	complete	7994	691		
LTR_retrotransposon	Copia	Ikeros	complete	6943	537		
LTR_retrotransposon	Copia	Ikeros	complete	7637	691		
LTR_retrotransposon	Copia	Ikeros	complete	7629	666		
LTR_retrotransposon	Copia	Ikeros	complete	7645	691		
LTR_retrotransposon	Copia	Ikeros	complete	7650	543		
LTR_retrotransposon	Copia	Ikeros	complete	7645	691		
LTR_retrotransposon	Copia	Ikeros	complete	7666	691		
LTR_retrotransposon	Copia	Ikeros	complete	6616	625		
LTR_retrotransposon	Copia	Ikeros	complete	6078	406		
LTR_retrotransposon	Copia	Ikeros	complete	7894	770		
LTR_retrotransposon	Copia	Ikeros	complete	7854	771		
LTR_retrotransposon	Copia	Ikeros	complete	8016	771		
LTR_retrotransposon	Copia	Ikeros	complete	6181	424		
LTR_retrotransposon	Copia	Ikeros	complete	7950	770		
LTR_retrotransposon	Copia	Ikeros	complete	7867	771		
LTR_retrotransposon	Copia	Ikeros	complete	7890	772		
LTR_retrotransposon	Copia	Ikeros	complete	6749	736		
LTR_retrotransposon	Copia	Ikeros	complete	7769	772		
LTR_retrotransposon	Copia	Ikeros	complete	7867	768		
LTR_retrotransposon	Copia	Ikeros	complete	7575	500		
LTR_retrotransposon	Copia	Ikeros	complete	7650	543		
LTR_retrotransposon	Copia	Ikeros	complete	7639	771		
LTR_retrotransposon	Copia	Ikeros	complete	6509	624		
LTR_retrotransposon	Copia	Ikeros	complete	7731	630		
LTR_retrotransposon	Copia	Ikeros	complete	6456	417		
LTR_retrotransposon	Copia	Ikeros	complete	7619	670		
LTR_retrotransposon	Copia	Ikeros	complete	7483	481		
LTR_retrotransposon	Copia	Ikeros	complete	6791	764		
LTR_retrotransposon	Copia	Ikeros	complete	6981	726		
LTR_retrotransposon	Copia	Ikeros	complete	7664	691		
LTR_retrotransposon	Copia	Ikeros	complete	7685	691		
LTR_retrotransposon	Copia	Ikeros	complete	7653	691		
LTR_retrotransposon	Copia	Ikeros	complete	6507	414		
LTR_retrotransposon	Copia	Ikeros	complete	7846	771		
LTR_retrotransposon	Copia	Ikeros	complete	6345	441		
LTR_retrotransposon	Copia	Ikeros	complete	7535	496		
LTR_retrotransposon	Copia	Ikeros	complete	7663	691		
LTR_retrotransposon	Copia	Ikeros	complete	7936	770		
LTR_retrotransposon	Copia	Ikeros	complete	7954	770		
LTR_retrotransposon	Copia	Ikeros	complete	6793	537		
LTR_retrotransposon	Copia	Ikeros	complete	6807	766		
LTR_retrotransposon	Copia	Ikeros	complete	7850	782		
LTR_retrotransposon	Copia	Ikeros	complete	7678	691		
LTR_retrotransposon	Copia	Ikeros	complete	7970	669		
LTR_retrotransposon	Copia	Ikeros	complete	7641	691		
LTR_retrotransposon	Copia	Ikeros	complete	7299	740		
